markerid,storeid,street,city,state,lat,lng,zipcode
78,102708,,Brandon,MB,49.840454,-99.936905,R7A 2B3
1097,102171,1655 18th St,Brandon,MB,49.825429,-99.961628,R7A 5C6
102,104369,1570 18th Street,Brandon,MB,49.826111,-99.962168,R7A 5C5
1134,102250,1845 Middleton Ave,Brandon,MB,49.887280,-99.962819,R7C 1A7
1497,103121,2800 Victoria Ave,Brandon,MB,49.842432,-99.984952,R7B 3X1
1272,102584,1565 Main St,Dauphin,MB,51.133316,-100.063241,R7N 3J5
3213,104732,Hwy 6 & Hwy 60,Grand Rapids,MB,52.914647,-99.179506,R0C 1E0
1588,103374,400 Frontage Rd.,Virden,MB,49.855280,-100.919220,R0M 2C0
3156,103850,Hwy 16,Russel,MB,50.773094,-101.285555,R0J 1W0
1741,104173,"119 East Access Road, Unit B",Moosomin,SK,50.143582,-101.667002,S0G 3N0
1392,102851,300 Mystery Lake Rd,Thompson,MB,55.743880,-97.850570,R8N 0M2
1591,103382,"353 Kelsey Trail, P.O. Box 655",Swan River,MB,52.103039,-101.266525,R0L 1Z0
1004,101987,133 4th St,Estevan,SK,49.133051,-102.974414,S4A 0T3
2295,104519,400 King Street,Estevan,SK,49.146720,-102.977916,S4A 2B4
653,101339,160 Broadway St E,Yorkton,SK,51.209995,-102.452059,S3N 3K4
2301,104505,375 Broadway Street West,Yorkton,SK,51.210212,-102.484953,S3N 2X1
768,101614,Hwy 10 N,The Pas,MB,53.811040,-101.250820,R9A 1R2
3334,103662,#130 Northmart Quick Stop,Outer Nunavut,NU,63.748875,-68.500587,X0A 0H0
3342,103895,Apex C Store,Outer Nunavut,NU,63.748875,-68.500587,X0A 0H0
3343,103896,"#1000, Station 1000 Kangut / Inuksugait Plaza",Outer Nunavut,NU,63.748875,-68.500587,X0A 0H0
1362,102779,1060 Sims Ave,Weyburn,SK,49.659400,-103.860990,S4H 3N9
1756,104375,"Suite B, 20 Great Plains Rd., Emerald Park",Emerald Park,SK,50.447270,-104.395240,S4L 1B9
143,103201,1960 Prince of Wales Dr.,Regina,SK,50.448241,-104.533496,S4Z 1A4
1031,102036,2105 Victoria Ave E,Regina,SK,50.446861,-104.554760,S4N 6P3
2338,104186,1490 Park Street,Regina,SK,50.455078,-104.572380,S4N 2G2
3396,104366,3737 Wascana Parkway,Regina,SK,50.418299,-104.587013,S4S 0A2  
2967,102869,3737 Wascana Parkway,Regina,SK,50.416030,-104.594920,S4S 1A2
539,100976,4225 Albert St,Regina,SK,50.410170,-104.617930,S4S 3R6
2195,103136,1800 11th Ave.,Regina,SK,50.450370,-104.606490,S4P 0H8
91,103282,2102 11th Ave.,Regina,SK,50.450472,-104.610860,S4P 3Y6
1888,100388,970 Albert St,Regina,SK,50.463407,-104.618234,S4R 2P7
594,101156,103 Albert St N,Regina,SK,50.477040,-104.617980,S4R 3B8
3196,104361,275 Albert St N,Regina,SK,50.480483,-104.617987,S4R 3C3
3330,103570,1700 Elphinstone St.,Regina,SK,50.451081,-104.631158,S4P 2Z6
2958,102806,1700 Elphinstone St.,Regina,SK,50.451081,-104.631158,S4P 2Z6
3139,103624,4500 Gordon Rd,Regina,SK,50.406822,-104.645388,S4W 0B7
149,103721,4845 Harbour Landing Drive,Regina,SK,50.411712,-104.648776,S4W 0B7
3108,103334,5201 Regina Avenue,Regina,SK,50.434020,-104.656040,S4W 1B3
3120,103425,5201 Regina Avenue,Regina,SK,50.434020,-104.656040,S4W 1B3
1172,102334,4455 Rochdale Blvd,Regina,SK,50.496580,-104.645420,S4X 4R3
1672,103720,5855 Rochdale Blvd,Regina,SK,50.495529,-104.665878,S4X 2P9
1755,104313,1511 Highway 35 South,Nipawin,SK,53.354015,-104.026650,S0E 1E0
1363,102780,908 Main St N,Moose Jaw,SK,50.411952,-105.511776,S6H 3K7
318,100378,908 Main St N,Moose Jaw,SK,50.397943,-105.534798,S6H 3K7
1684,103775,500 Highway 6 S # 320 Stonegate,Melfort,SK,52.861542,-104.609810,S0E 1A0
1621,103515,"2303 Quill Center, Box 2197",Humboldt,SK,52.202873,-105.122398,S0K 2A0
11,104019,496 Marquis Rd ,Prince Albert ,SK,53.180379,-105.739443,S6V 8B3
1156,102300,50 - 800 15th St E,Prince Albert,SK,53.199670,-105.732639,S6V 8E3
1958,100587,3223 2nd Ave W,Prince Albert,SK,53.183878,-105.760310,S6V 5G1
661,101372,1512 2nd Ave W,Prince Albert,SK,53.198530,-105.759800,S6V 5B5
2244,103677,1812 McOrmond Dr,Saskatoon,SK,52.146260,-106.565520,S7S 0A6
1480,103079,3510 8th St E,Saskatoon,SK,52.114620,-106.598940,S7H 0W6
1875,100344,3401 8th St E,Saskatoon,SK,52.114770,-106.598950,S7H 0W5
134,102259,1518 8th St E,Saskatoon,SK,52.114690,-106.635290,S7H 0T3
1511,103155,3134 Clarence Ave S,Saskatoon,SK,52.084069,-106.646905,S7T 0C9
2957,102805,105 Administration Place,Saskatoon,SK,52.129810,-106.632780,S7N 4L3
2868,102493,97 Campus Dr,Saskatoon,SK,52.129136,-106.634110,S7N 4L3
3151,103794,97 Campus Drive,Saskatoon,SK,52.129136,-106.634110,S7N 4L3
1718,104006,101 Central St. East,Warman,SK,52.318212,-106.574636,S0K 4S0
3198,104364,1101 Broadway Ave.,Saskatoon,SK,52.114541,-106.656672,S7H 2A4
1440,102970,134 Primrose Drive,Saskatoon,SK,52.167380,-106.641730,S7K 5S6
1886,100384,7 Assiniboine Dr,Saskatoon,SK,52.161100,-106.645086,S7K 1H1
2266,103969,410 22 St E,Saskatoon,SK,52.127900,-106.658870,S7K 5T6
1685,103784,810 Circle Drive,Saskatoon,SK,52.159598,-106.649956,S7K 3T8
1076,102126,856 51st St E,Saskatoon,SK,52.172945,-106.648913,S7K 5C7
4358,104911,35-22nd street East,Saskatoon,SK,52.128952,-106.667885,S7K 0C8
1230,102473,709 Circle Drive East,Saskatoon,SK,52.157920,-106.657160,S7K 0V1
536,100967,16 33rd St E,Saskatoon,SK,52.143870,-106.668160,S7K 0R7
1687,103844,1619 Idylwyld Dr N,Saskatoon,SK,52.150352,-106.670308,S7H 0T8
119,100279,619 22nd St W,Saskatoon,SK,52.129200,-106.679740,S7M 0R6
97,103554,1702  20th Street West,Saskatoon,SK,52.126170,-106.696210,S7M 0Z9
2819,102330,2625 Airport Dr Pre-Security,Saskatoon,SK,52.168320,-106.690980,S7L 7L1
1430,102943,229 Marquis Dr,Saskatoon,SK,52.193920,-106.685410,S7R 1B6
135,102441,3203 22nd St W,Saskatoon,SK,52.129310,-106.717380,S7M 0W1
1751,104287,30 Centennial Drive N.,Martensville,SK,52.289425,-106.670122,S0K 2T0
3431,103616,225 Betts Ave.,Saskatoon,SK,52.125300,-106.758830,S7M 1L2
12,104602,2300 Betts Avenue,Saskatoon,SK,52.127423,-106.758725,S7M 1L2
971,101930,515 North Service Rd E,Swift Current,SK,50.299559,-107.793305,S9H 3X6
1352,102752,225 1st Ave NW,Swift Current,SK,50.285412,-107.801417,S9H 0N1
124,100858,11402 Railway Ave E,North Battleford,SK,52.760360,-108.276460,S9A 3G8
1389,102846,9803 Territorial Drive,North Battleford,SK,52.791950,-108.305226,S9A 3Z8
2155,102842,209 11th Avenue East,Kindersley,SK,51.474600,-109.158690,S0L 1S0
509,100912,2355 Trans Canada Way SE,Medicine Hat,AB,50.002700,-110.644940,T1B 4E9
3131,103577,3292 Dunmore Rd. SE,Medicine Hat,AB,50.006982,-110.645930,T1B 1R4
3085,103256,2051 Strachan Road SE,Medicine Hat,AB,50.002520,-110.663280,T1B 0G4
1346,102739,3201 13th Ave. SE,Medicine Hat,AB,50.009713,-110.664380,T1B 1E2
1433,102954,749-1 Street SE,Medicine Hat,AB,50.042713,-110.673244,T1A 0B4
1883,100361,550 3rd St SE,Medicine Hat,AB,50.035910,-110.694020,T1A 0H3
2698,101490,666 5 St SW,Medicine Hat,AB,50.034320,-110.702100,T1A 4H6
4341,105308,4104 44 Street,Lloydminster,SK,53.277965,-109.985790,S9V 0Z8
2217,103294,1504 50th Avenue,Lloydminister,AB,53.251420,-110.005499,T9V 0Y1
904,101834,3902 50th Ave,Lloydminster,AB,53.274236,-110.005540,T9V 1B1
2115,102446,1475 Highway Ave S.E.,Redcliffe,AB,50.075100,-110.763044,T0J 2P0
1879,100349,5401 44th St,Lloydminster,AB,53.278010,-110.015890,T9V 0A9
1242,102518,4301 75th Avenue,Lloydminster,AB,53.277627,-110.054781,T9V 0A6
994,101971,4301 50 St,Cold Lake,AB,54.407080,-110.205190,T9M 1K6
1406,102880,6803 51st Street,Cold Lake,AB,54.432140,-110.207300,T9M 1Z9
1488,103103,2710 13th Ave,Wainwright,AB,52.842290,-110.849070,P9W 0A1
1724,104028,"4306, 52nd St.",Vermilion,AB,53.349925,-110.858529,T9X 1Z4
1627,103555,5401 43 Street,Bonnyville,AB,54.270765,-110.723585,T9N 2P1
1086,102146,1315 Second Street W,Brooks,AB,50.585200,-111.897000,T1R 0V5
1717,104004,#100 708  4ST SW,Brooks,AB,50.569752,-111.901819,T1R 0B2
1419,102916,50 6200 46th Ave.,Taber,AB,49.782480,-112.145530,T1G 2B1
1623,103525,4210 50th Ave,St. Paul ,AB ,53.991501,-111.274596,T0A 3A2
1553,103232,2516 21st Avenue,Coaldale,AB,49.725760,-112.619580,T1M 0C1
1562,103265,6801 Hwy 16A West,Vegreville,AB,53.497860,-112.060580,T9C 0A4
1411,102887,4151 4th Ave S,Lethbridge,AB,49.695229,-112.780838,T1J 4B5
3041,103100,3700 Mayor McGrath Dr.,Lethbridge,AB,49.659044,-112.793337,T1K 7T6
131,101770,2706 Mayor Magrath Dr S,Lethbridge,AB,49.665488,-112.796400,T1K 7J5
3054,103148,3055 26th Ave N,Lethbridge,AB,49.727531,-112.797489,T1H 5P4
1557,103244,2953 26th Avenue North,Lethbridge,AB,49.727290,-112.801330,T1H 5P4
4227,104471,3000 College Drive S.,Lethbridge,AB,49.665397,-112.808657,T1K 1L6
2340,104763,411 Mayor MacGrath Drive North,Lethbridge,AB,49.701700,-112.811000,T1H 5B5
431,100665,425 13 St N,Lethbridge,AB,49.705513,-112.823904,T1H 2S3
3101,103321,501 1st Avenue South,Lethbridge,AB,49.697921,-112.840508,T1J 4L9
1330,102718,442 Scenic Dr,Lethbridge,AB,49.693407,-112.844932,T1J 4S3
4309,105425,"4401 University Drive, University Hall Block ",Lethbridge,AB,49.677272,-112.865403,T1K 3M4
3038,103095,4401 University Drive,Lethbridge,AB,49.675749,-112.868990,T1K 3M4
1358,102770,898 Heritage Blvd West,Lethbridge,AB,49.697311,-112.892933,T1K 7V5
1744,104211,1101 Hwy 9 South,Drumheller,AB,51.451760,-112.700865,T0J 0Y0
1302,102649,6608 50th Ave,Stettler,AB,52.325040,-112.737592,T0C 2L9
3114,103354,Hwy 63 Fort Mackay Road,Fort Mc Murray,AB,56.671105,-111.346040,T9H 5N4
3006,103006,Hwy 63 North,Fort McMurray,AB,56.671105,-111.346040,T9H 5N4
3007,103007,Hwy 63 North,Fort McMurray,AB,56.671105,-111.346040,T9H 5N4
2964,102837,Hwy. 63 North,Fort McMurray,AB,56.672100,-111.350550,
140,102964,3601 48th Ave,Camrose,AB,53.012182,-112.788835,T4V 1L8
3113,103353,TWP 92 to 95 RGEs 3 to 8 West of 4th Meridian,Fort McMurray,AB,56.726380,-111.380341,
518,100923,9701 Hardin St,Fort McMurray,AB,56.724317,-111.382009,T9H 1L2
3040,103099,Albian Village,Fort McMurray,AB,56.725948,-111.434532,T9H 3W1
130,101697,105 Thickwood Blvd,Fort McMurray,AB,56.732250,-111.432110,T9H 5E5
783,101643,6602 48 Ave,Camrose,AB,53.018010,-112.855599,T4V 4R1
1743,104206,2010 8th Ave. ,Fort Macleod,AB,49.724593,-113.392625,TOL OZO
3190,104317,Suncor Oil Sands- Borealis Camp Highway 63,Fort McMurray,AB,57.001125,-111.455280,
2586,103571,310 Ridge Road,Strathmore,AB,51.038100,-113.394280,T1P 1B6
1278,102597,"800 Pine Rd, Unit 118",Strathmore,AB,51.037550,-113.402773,T1P 1C1
1601,103412,29 Alberta Road,Claresholm,AB,50.041157,-113.590480,T0L 0T0
3164,103897,43 Canterra Rd,Fort Chipewyan,AB,57.228138,-111.648506,T0P 1C0
855,101760,10080 88 Ave,Fort Saskatchewan,AB,53.700110,-113.204558,T8L 2T1
1436,102960,3600 56 Street,Wetaskiwin,AB,52.963690,-113.390280,T9A 3TA
580,101100,4914 56 St,Wetaskiwin,AB,52.970406,-113.390300,T9A 1V8
2810,102295,9817 101 St,Fort Saskatchewan,AB,53.708930,-113.212195,T8L 1V5
991,101966,100 - 664 Wye Rd,Sherwood Park,AB,53.512166,-113.273079,T8A 6G3
2522,102374,590 Baseline Rd,Sherwood Park,AB,53.542144,-113.266125,T8H 1Y4
2336,103669,30 Westpark Boulevard,Fort Saskatchewan,AB,53.681800,-113.245000,T8L 0B2
1622,103524,500-8005 Emerald Drive,Sherwood Park,ON,53.567030,-113.278410,T8H 0P1
734,101544,137 Main Blvd,Sherwood Park,AB,53.533980,-113.295720,T8A 3P3
4252,104655,101 Palisades Way,Sherwood Park,AB,53.554638,-113.298975,T8H 0N3
1904,100444,90 - 993 Fir St,Sherwood Park,AB,53.513711,-113.321504,T8A 4N5
423,100654,340 - 222 Baseline Rd,Sherwood Park,AB,53.541300,-113.317120,T8H 1S8
1024,102022,2 Pembina Rd,Sherwood Park,AB,53.565720,-113.319870,T8H 2G9
1673,103722,1103 18th St SE,High River,AB,50.576860,-113.838143,T1V 2T9
1713,103971,2314 24th St NW,Edmonton,AB,53.455517,-113.377916,T6T0G9
1395,102855,120 Chestermere Station Way,Chestermere,AB,51.050864,-113.823933,T1X 1V3
1314,102691,5900-50th St,Beaumont,AB,53.360418,-113.415226,T4X 1T8
2569,102976,3341 34th Street,Edmonton,AB,53.459570,-113.393820,T6T 0B5
1620,103514,1300 Hewetson Ave,Pincher Creek,AB,49.494716,-113.948075,T0K 1W0
3233,103609,2802 60th St,Beaumont,AB,53.355448,-113.428460,T4X 0H5
585,101120,4750 Highway 2A,Ponoka,AB,52.680620,-113.583100,T4J 1K3
2249,103756,12621 Victoria Trail NW,Edmonton,AB,53.578569,-113.382314,T5A 4W4
3265,100849,2308 50 St NW,Edmonton,AB,53.462010,-113.420700,T6L 6Z4
3346,103911,13450 Victoria Trial,Edmonton,AB,53.596237,-113.386244,T5A 5C9
1202,102404,5204 23rd Ave NW,Edmonton,AB,53.454447,-113.423071,T6L 6X4
1394,102854,4403 50th Street,Edmonton,AB,53.482210,-113.418010,T6L 7A3
1089,102152,2943 137 Ave NW,Edmonton,AB,53.599100,-113.388180,T5A 5G8
3385,103053,3518 118 Ave,Edmonton,AB,53.570405,-113.395881,T5W 0Z4
2591,104204,6120-50th St. NW.,Edmonton,AB,53.498802,-113.418352,T6B 2N7
1959,100588,6566 28 Ave NW,Edmonton,AB,53.458357,-113.433113,T6L 6N3
2,100950,5003 101 Ave NW,Edmonton,AB,53.542580,-113.418746,T6A 0G7
2854,102474,7319 29th Ave,Edmonton,AB,53.460073,-113.442275,T6K 2P1
2515,102319,4310 - 66 St NW,Edmonton,AB,53.481378,-113.442847,T6K 4A2
2568,102973,13704 50th St NW,Edmonton,AB,53.596500,-113.413590,T5A 4Y3
1229,102471,7457 Roper Road N.W.,Edmonton,AB,53.492810,-113.442050,T6B 3K9
507,100910,12996 50 St NW,Edmonton,AB,53.589471,-113.418211,T5A 4L2
1663,103690,7535 38th Ave NW,Edmonton,AB,53.473964,-113.448550,T6K 3X9
1151,102280,420 Manning Crossing NW,Edmonton,AB,53.600112,-113.423883,T5A 5A1
1600,103411,5105 167 Ave,Edmonton,AB,53.628678,-113.419819,T5Y 0L2
663,101375,8555 Argyll Rd NW,Edmonton,AB,53.500400,-113.458330,T6C 4B2
3165,103905,82nd Ave & 83rd St NW,Edmonton,AB,53.519951,-113.455139,T6C 4E3
1546,103222,862 Parsons Road SW,Edmonton,AB,53.425723,-113.479950,T6X 0B4
1566,103276,7441 76th Avenue,Edmonton,AB,53.512290,-113.458300,T6C 4M3
3058,103178,1203 Parsons Rd,Edmonton,AB,53.456670,-113.479770,T6N 0A9
2328,104276,"151 Copperpond Boulevard SE, Unit 201",Calgary,AB,50.919212,-113.923803,T2Z 0Z7
670,101386,9850 34 Ave NW,Edmonton,AB,53.467400,-113.480150,T6E 6L1
1012,102005,2133 99 St NW,Edmonton,AB,53.451440,-113.485970,T6N 1L4
1343,102733,1850 102nd St,Edmonton,AB,53.446339,-113.490562,T6N 1N3
2441,100947,9655 63 Ave NW,Edmonton,AB,53.499840,-113.479410,T6E 0G2
1925,100490,5010 99 St NW,Edmonton,AB,53.487210,-113.486165,T6E 3N6
461,100743,10310 31 Ave NW,Edmonton,AB,53.463524,-113.493243,T6J 6Y5
3312,101416,3615 Calgary Trail NW,Edmonton,AB,53.471210,-113.495643,T6J 5M8
1421,102923,12820 82nd Street N.W,Edmonton,AB,53.588165,-113.467606,T5E 2T2
3345,103910,9884 82nd Ave,Edmonton,AB,53.518110,-113.485644,T6E 1Y8
2970,102885,10700 104 Ave,Edmonton,AB,53.548730,-113.480720,T5H 0K3
2324,104518,400 7170 80 Ave NE ,Calgary,AB,51.125212,-113.924441,T3J 0P6
1846,100257,5603 50 St,Leduc,AB,53.270161,-113.552185,T9E 6L7
1853,100282,10519 82 Ave NW,Edmonton,AB,53.518110,-113.491280,T6E 2A3
1117,102211,8002 Sparrow Cres,Leduc,AB,53.301352,-113.545108,T9E 7G1
3288,101062,220 68 St NE,Calgary,AB,51.052490,-113.935080,T2A 6P7
1138,102256,7502 Gateway Blvd NW,Edmonton,AB,53.511154,-113.494434,T6E 6E8
50,103249,11103 Ellerslie Road SW,Edmonton,AB,53.424770,-113.516746,T6W 1A2
1237,102499,3020 22 St,Red Deer,AB,52.237733,-113.768276,T4R 3J5
960,101917,4924 46 St,Lacombe,AB,52.461819,-113.728827,T4L 2B4
1619,103513,200 Southridge Drive,Okotoks,AB,50.706740,-113.975030,T1S 0B2
2107,102386,10150 Jasper Ave,Edmonton,AB,53.540970,-113.494893,T5J 1W5
2123,102561,10200 102 Ave NW,Edmonton,AB,53.543070,-113.495550,T5J 4V7
2781,102190,Airport Rd PO Box 9835,Edmonton,AB,53.543373,-113.495628,T5J 2T2
2823,102342,10110 Kingsway NW,Edmonton,AB,53.554510,-113.493720,T5H 3V8
1018,102013,10 - 18 Southridge Dr,Okotoks,AB,50.715595,-113.980148,T0L 1T4
2752,102003,10240 Kingsway NW,Edmonton,AB,53.555540,-113.495850,T5H 3V9
612,101234,11084 51 Ave NW,Edmonton,AB,53.488280,-113.514010,T6H 0L4
3319,101665,906 111 St NW,Edmonton,AB,53.481950,-113.517260,T6J 6T6
1246,102531,5205 Discovery Way,Leduc,AB,53.265990,-113.571290,T9E 8N4
2139,102665,10665 Jasper Ave,Edmonton,AB,53.540936,-113.504118,T5J 3S9
1651,103656,152 5303 68th Ave SE,Calgary,AB,50.994125,-113.958328,T2P 3K4
676,101397,5279 72 Ave SE,Calgary,AB,50.989472,-113.958957,T2C 3H3
582,101113,9710 132 Ave NW,Edmonton,AB,53.592110,-113.491965,T5E 6J4
2722,101798,125 University Campus NW,Edmonton,AB,53.514160,-113.512600,T6G 2H6
2790,102230,125 University Campus NW,Edmonton,AB,53.514160,-113.512600,T6G 2H6
2514,102318,13410 97 St NW,Edmonton,AB,53.594837,-113.491916,T5E 4E1
2683,101330,10700 104 Ave NW,Edmonton,AB,53.546240,-113.504730,T5J 4S2
3278,100973,10863 82 Ave NW,Edmonton,AB,53.518060,-113.512040,T6E 2B2
3221,104893,10215-108th Street,Edmonton,AB,53.543602,-113.506393,T5J 1L6
2812,102297,11762 106 St NW,Edmonton,AB,53.568298,-113.503010,T5G 2R1
999,101977,4307 130 Ave SE,Calgary,AB,50.931919,-113.970399,T2Z 3V8
1978,100680,550 - 1440 52 St NE,Calgary,AB,51.062930,-113.958300,T2A 4T8
3215,104818,K575,Edmonton,AB,53.564247,-113.506905,T5G 3A6
1378,102821,2520 52 St  N.E.,Calgary,AB,51.074169,-113.958183,T1Y 3R5
784,101645,10365 111 St NW,Edmonton,AB,53.545651,-113.512096,T5K 2V3
1152,102282,16039 97 St NW,Edmonton,AB,53.623640,-113.491990,T5X 6E4
1800,100049,11312 109 St NW,Edmonton,AB,53.562776,-113.508516,T5G 2T7
808,101688,9902 153 Ave NW,Edmonton,AB,53.614140,-113.495695,T5X 6A4
2037,101335,8427 112 St NW,Edmonton,AB,53.520311,-113.520847,T6G 1K5
3338,103879,55 Castleridge Blvd NE,Calgary,AB,51.100024,-113.959994,T3J 3J8
3062,103193,University of Alberta,Edmonton,AB,53.516480,-113.525860,T6G 2E1
2444,101063,15150 Mt McKenzie Dr SE,Calgary,AB,50.916500,-113.981290,T2Z 2L4
3020,103044,125 University Ave,Edmonton,AB,53.516570,-113.526510,T6G 3V9
1495,103118,CFB Edmonton,Edmonton,AB,53.668189,-113.490572,T5J 4J5
9,102895,3660 Westwinds Dr. NE,Calgary,AB,51.100130,-113.965880,T3J 5H3
3052,103142,1000 Airport Rd.,Edmonton,AB,53.568605,-113.519112,T5J 2T2
2853,102472,87th Ave,Edmonton,AB,53.522830,-113.534300,T6G 2H6
801,101679,3619-61st Ave SE,Calgary,AB,50.998999,-113.982134,T2C 1R2
2518,102349,37543 Highway 2 North,Red Deer County,AB,52.216035,-113.813188,T4E 1B1
1836,100224,3912 17 Ave SE,Calgary,AB,51.037838,-113.978490,T2A 0S6
1108,102194,37444A Highway 2 South,Red Deer County,AB,52.209125,-113.815291,T4E 1B2
1220,102450,11940-111 Ave.,Edmonton,AB,53.558860,-113.528494,T5G 0E5
3318,101572,9628 153 Ave NW,Edmonton,AB,53.614120,-113.514840,T5X 4H2
99,103565,3800 Memorial Drive N.E.,Calgary,AB,51.052460,-113.980030,T2A 2K2
161,104520,6017 Parkwood Rd,Blackfalds,AB,52.382001,-113.787920,T0M 0J0
1814,100124,575 36 St NE,Calgary,AB,51.056737,-113.982030,T2A 6K3
296,100305,5111 22 Street,Red Deer,AB,52.238886,-113.816416,T4R 2K1
1322,102705,4217 50th Avenue,Red Deer,AB,52.261315,-113.813885,T4R 3Z4
1624,103548,3580 20 Ave NE,Calgary,AB,51.071446,-113.984657,T1Y 6E8
3430,103339,6110 Currents Drive,Edmonton,AB,53.413517,-113.574684,T6W 0L7
270,100240,"500, 3508 - 32 Avenue NE",Calgary,AB,51.081550,-113.985338,T1Y 6J2
1269,102578,2309 Rabbit Hill Road NW,Edmonton,AB,53.454250,-113.565555,T6R 3L6
3153,103845,6359 50 Avenue,Red Deer,AB,52.283403,-113.814483,T4N 4C7
3135,103612,14204 23rd Avenue,Edmonton,AB,53.454187,-113.565801,T6R 3L6
1277,102596,400-11488 24th St SE,Calgary,AB,50.953600,-114.001040,T2Z 4C9
1810,100107,6721 Gaetz Ave,Red Deer,AB,52.292680,-113.814518,T4N 4C9
2517,102348,7111 50 Ave,Red Deer,AB,52.298126,-113.814454,T4N 4E4
3042,103107,100 College Blvd,Red Deer,AB,52.246738,-113.827817,T4N 5H5
2474,101592,4953 Barlow Trail SE,Calgary,AB,51.009906,-114.001940,T2B 3B5
1986,100719,13015 118 Ave NW,Edmonton,AB,53.570350,-113.548090,T5L 2L3
1428,102933,11241 Groat Road North West,Edmonton,AB,53.560480,-113.551210,T5M 4E7
1878,100348,13831 127 St NW,Edmonton,AB,53.599970,-113.541100,T6V 1A8
1066,102103,2681 Sunridge Way NE,Calgary,AB,51.073284,-114.000117,T1Y 7K7
1324,102709,2616 39th Ave. NE,Calgary,AB,51.088666,-114.001012,T1Y 7J9
4321,104939,6020 67th Street,Red Deer,AB,52.289085,-113.830063,T4P 3M1
1961,100594,8338 18 St SE,Calgary,AB,50.975620,-114.015730,T2C 4E4
2227,103375,15224 - 127th Street N.W.,Edmonton,AB,53.616726,-113.544456,T6V 0C5
2258,103906,"103, 10 chaparral Dr SE",Calgary,AB,50.885802,-114.025510,T2X 3R7
3389,104029,496 Marquis Road,Prince Albert,SK,51.272345,-113.984001,S6V 8B3
96,103549,"Unit 409,  CrossIron Mills",Rockyview,AB,51.207636,-113.992059,T4A 0G3
1212,102427,13604 137 Avenue NW,Edmonton,AB,53.599541,-113.555375,T5L 2B3
3410,100845,2000 Airport Rd NE,Calgary,AB,51.134230,-114.005510,T2E 6W5
2921,102693,2000 Airport Rd NE,Calgary,AB,51.134230,-114.005510,T2E 6W5
292,100300,2021 Pegasus Rd NE,Calgary,AB,51.094140,-114.010266,T2E 8C3
10,103738,6234 Currents Drive NW,Edmonton,AB,53.435577,-113.599275,T6W 0J2
616,101239,1133 137 Ave SE,Calgary,AB,50.927210,-114.030030,T2J 6Y5
2331,104937,100 Walden Gate,Calgary,AB,50.873936,-114.035584,T2X 0R2
2592,104277,14865 137th Street,Edmonton,AB,53.611870,-113.556705,T5L 2L5
4266,104938,900 Market St. SE,Airdrie,AB,51.270767,-113.993635,T4A 0K9
